date,store_id,product_id,quantity,revenue,cost
2025-08-31,13,13,4,2640000.0,771569.5090564082
2025-08-31,13,27,9,3510000.0,1002845.0262622528
2025-08-31,13,20,4,1920000.0,469257.2686042329
2025-08-31,13,8,10,6200000.0,1316438.17530634
2025-08-31,13,24,12,4320000.0,1029472.9508616263
2025-08-31,13,17,1,510000.0,135073.90908892025
2025-08-31,13,18,6,1560000.0,360632.1694551382
2025-08-31,13,23,7,1190000.0,290523.2676958491
2025-08-31,13,16,1,370000.0,86588.48089662126
2025-08-31,13,5,1,1650000.0,330523.23426462355
2025-08-31,13,2,10,10800000.0,2438204.150125252
2025-08-31,13,6,3,4260000.0,1240949.6687451953
2025-08-31,14,30,4,1120000.0,240988.68687166346
2025-08-31,14,26,9,2520000.0,714273.2387004625
2025-08-31,14,20,7,3360000.0,821200.2200574075
2025-08-31,14,1,6,10980000.0,3220000.9925953792
2025-08-31,14,3,5,6200000.0,1837827.8199350354
2025-08-31,14,6,7,9940000.0,2895549.2270721225
2025-08-31,14,15,5,3700000.0,918387.7578367771
2025-08-31,14,23,10,1700000.0,415033.2395654987
2025-08-31,14,19,4,1920000.0,568144.7016216217
2025-08-31,14,10,1,270000.0,54394.93852625396
2025-08-31,14,24,1,360000.0,85789.4125718022
2025-08-31,14,12,10,1700000.0,388306.1353165706
2025-08-31,15,19,4,1920000.0,568144.7016216217
2025-08-31,15,5,11,18150000.0,3635755.576910859
2025-08-31,15,8,5,3100000.0,658219.08765317
2025-08-31,15,29,4,1960000.0,420452.04935823235
2025-08-31,15,24,3,1080000.0,257368.23771540658
2025-08-31,15,1,2,3660000.0,1073333.6641984598
2025-08-31,15,2,10,10800000.0,2438204.150125252
2025-08-31,15,30,14,3920000.0,843460.4040508221
2025-08-31,15,26,3,840000.0,238091.07956682082
2025-08-31,15,6,9,12780000.0,3722849.0062355855
2025-08-31,15,15,7,5180000.0,1285742.860971488
2025-08-31,15,11,3,3570000.0,897191.4397467395
2025-08-31,15,17,9,4590000.0,1215665.1818002823
2025-08-31,15,23,6,1020000.0,249019.94373929925
2025-08-31,15,25,10,7800000.0,2171024.276740982
2025-08-31,16,14,8,6080000.0,1519764.102343429
2025-08-31,16,16,2,740000.0,173176.96179324252
2025-08-31,16,20,4,1920000.0,469257.2686042329
2025-08-31,16,13,2,1320000.0,385784.7545282041
2025-08-31,16,11,10,11900000.0,2990638.1324891318
2025-08-31,16,6,3,4260000.0,1240949.6687451953
2025-08-31,16,27,9,3510000.0,1002845.0262622528
2025-08-31,16,19,10,4800000.0,1420361.7540540544
2025-08-31,16,7,1,370000.0,98656.50788142317
2025-08-31,16,4,11,12980000.0,3635773.3963964093
2025-08-31,16,25,1,780000.0,217102.4276740982
2025-08-31,16,12,3,510000.0,116491.84059497117
2025-08-31,16,8,2,1240000.0,263287.635061268
2025-08-31,16,23,1,170000.0,41503.32395654987
2025-08-31,16,17,1,510000.0,135073.90908892025
2025-08-31,17,13,5,3300000.0,964461.8863205102
2025-08-31,17,24,12,4320000.0,1029472.9508616263
2025-08-31,17,15,4,2960000.0,734710.2062694217
2025-08-31,17,6,6,8520000.0,2481899.3374903905
2025-08-31,17,17,3,1530000.0,405221.7272667608
2025-08-31,17,27,1,390000.0,111427.22514025032
2025-08-31,17,16,6,2220000.0,519530.8853797276
2025-08-31,17,29,7,3430000.0,735791.0863769066
2025-08-31,17,20,4,1920000.0,469257.2686042329
2025-08-31,17,2,1,1080000.0,243820.4150125252
2025-08-31,17,11,3,3570000.0,897191.4397467395
2025-08-31,17,7,11,4070000.0,1085221.5866956548
2025-08-31,17,9,11,12540000.0,2856232.5061234767
2025-08-31,17,26,9,2520000.0,714273.2387004625
2025-08-31,17,12,6,1020000.0,232983.68118994235
2025-08-31,17,23,9,1530000.0,373529.91560894885
2025-08-31,17,3,11,13640000.0,4043221.2038570778
2025-08-31,17,4,10,11800000.0,3305248.5421785535
2025-08-31,17,25,7,5460000.0,1519716.9937186874
2025-08-31,17,21,7,2590000.0,615453.4935674948
2025-08-31,17,14,1,760000.0,189970.51279292864
2025-08-31,17,22,12,4440000.0,1328211.5255759736
2025-08-31,18,27,10,3900000.0,1114272.251402503
2025-08-31,18,15,7,5180000.0,1285742.860971488
2025-08-31,18,4,1,1180000.0,330524.8542178554
2025-08-31,18,8,1,620000.0,131643.817530634
2025-08-31,18,23,1,170000.0,41503.32395654987
2025-08-31,18,20,3,1440000.0,351942.95145317464
2025-08-31,18,13,5,3300000.0,964461.8863205102
2025-08-31,18,6,9,12780000.0,3722849.0062355855
2025-08-31,18,10,1,270000.0,54394.93852625396
2025-08-31,18,19,4,1920000.0,568144.7016216217
2025-08-31,18,12,11,1870000.0,427136.74884822767
2025-08-31,18,30,3,840000.0,180741.5151537476
2025-08-31,18,11,10,11900000.0,2990638.1324891318
2025-08-31,18,29,3,1470000.0,315339.03701867425
2025-08-31,18,28,3,1080000.0,267397.8128232827
2025-08-31,18,5,1,1650000.0,330523.23426462355
2025-08-31,18,26,4,1120000.0,317454.7727557611
2025-08-31,18,21,6,2220000.0,527531.5659149955
2025-08-31,19,20,6,2880000.0,703885.9029063493
2025-08-31,19,6,10,14200000.0,4136498.8958173175
2025-08-31,19,10,11,2970000.0,598344.3237887935
2025-08-31,19,9,2,2280000.0,519315.00111335935
2025-08-31,19,22,12,4440000.0,1328211.5255759736
2025-08-31,19,16,3,1110000.0,259765.4426898638
2025-08-31,19,14,7,5320000.0,1329793.5895505005
2025-08-31,19,1,3,5490000.0,1610000.4962976896
2025-08-31,19,5,10,16500000.0,3305232.3426462356
2025-08-31,19,24,10,3600000.0,857894.125718022
2025-08-31,19,7,2,740000.0,197313.01576284633
2025-08-31,19,26,3,840000.0,238091.07956682082
2025-08-31,19,23,1,170000.0,41503.32395654987
2025-08-31,19,13,1,660000.0,192892.37726410205
2025-08-31,19,29,4,1960000.0,420452.04935823235
2025-08-31,19,8,1,620000.0,131643.817530634
2025-08-31,19,21,13,4810000.0,1142985.0594824904
2025-08-31,19,18,3,780000.0,180316.0847275691
2025-08-31,19,19,9,4320000.0,1278325.578648649
2025-08-31,19,12,9,1530000.0,349475.5217849135
2025-08-31,19,4,5,5900000.0,1652624.2710892768
2025-08-31,19,30,3,840000.0,180741.5151537476
2025-08-31,19,25,10,7800000.0,2171024.276740982
2025-08-31,20,25,9,7020000.0,1953921.8490668838
2025-08-31,20,30,3,840000.0,180741.5151537476
2025-08-31,20,24,3,1080000.0,257368.23771540658
2025-08-31,20,9,11,12540000.0,2856232.5061234767
2025-08-31,20,12,6,1020000.0,232983.68118994235
2025-08-31,20,3,11,13640000.0,4043221.2038570778
2025-08-31,20,10,9,2430000.0,489554.44673628564
2025-08-31,20,19,6,2880000.0,852217.0524324325
2025-08-31,20,2,2,2160000.0,487640.8300250504
2025-08-31,20,29,9,4410000.0,946017.1110560228
2025-08-31,20,27,10,3900000.0,1114272.251402503
2025-08-31,20,13,2,1320000.0,385784.7545282041
2025-08-31,20,1,10,18300000.0,5366668.320992299
2025-08-31,20,7,7,2590000.0,690595.5551699621
2025-08-31,20,23,12,2040000.0,498039.8874785985
2025-08-31,20,21,7,2590000.0,615453.4935674948
2025-08-31,20,17,8,4080000.0,1080591.272711362
2025-08-31,20,8,11,6820000.0,1448081.992836974
2025-08-31,20,6,6,8520000.0,2481899.3374903905
2025-08-31,20,14,3,2280000.0,569911.538378786
2025-08-31,20,20,9,4320000.0,1055828.8543595239
2025-08-31,20,16,6,2220000.0,519530.8853797276
2025-09-01,1,3,3,3720000.0,1102696.6919610212
2025-09-01,1,23,1,170000.0,41503.32395654987
2025-09-01,1,30,5,1400000.0,301235.85858957935
2025-09-01,1,5,3,4950000.0,991569.7027938706
2025-09-01,1,13,8,5280000.0,1543139.0181128164
2025-09-01,1,28,4,1440000.0,356530.41709771025
2025-09-01,1,22,6,2220000.0,664105.7627879868
2025-09-01,1,16,1,370000.0,86588.48089662126
2025-09-01,1,29,5,2450000.0,525565.0616977904
2025-09-01,1,4,1,1180000.0,330524.8542178554
2025-09-01,1,9,10,11400000.0,2596575.0055667968
2025-09-01,1,17,7,3570000.0,945517.3636224418
2025-09-01,1,2,1,1080000.0,243820.4150125252
2025-09-01,1,15,6,4440000.0,1102065.3094041327
2025-09-01,1,8,6,3720000.0,789862.905183804
2025-09-01,1,11,9,10710000.0,2691574.3192402185
2025-09-01,1,18,2,520000.0,120210.72315171274
2025-09-01,1,24,3,1080000.0,257368.23771540658
2025-09-01,1,19,7,3360000.0,994253.227837838
2025-09-01,1,27,4,1560000.0,445708.90056100127
2025-09-01,1,10,2,540000.0,108789.87705250792
2025-09-01,1,20,5,2400000.0,586571.585755291
2025-09-01,1,12,9,1530000.0,349475.5217849135
2025-09-01,1,6,7,9940000.0,2895549.2270721225
2025-09-01,1,7,2,740000.0,197313.01576284633
2025-09-01,1,1,7,12810000.0,3756667.8246946093
2025-09-01,1,14,6,4560000.0,1139823.076757572
2025-09-01,1,21,4,1480000.0,351687.71060999704
2025-09-01,1,26,1,280000.0,79363.69318894028
2025-09-01,2,16,6,2220000.0,519530.8853797276
2025-09-01,2,8,2,1240000.0,263287.635061268
2025-09-01,2,21,3,1110000.0,263765.78295749775
2025-09-01,2,1,9,16470000.0,4830001.488893069
2025-09-01,2,14,3,2280000.0,569911.538378786
2025-09-01,2,23,4,680000.0,166013.2958261995
2025-09-01,2,30,2,560000.0,120494.34343583173
2025-09-01,2,12,7,1190000.0,271814.29472159944
2025-09-01,2,11,3,3570000.0,897191.4397467395
2025-09-01,2,29,3,1470000.0,315339.03701867425
2025-09-01,2,13,8,5280000.0,1543139.0181128164
2025-09-01,2,6,1,1420000.0,413649.88958173175
2025-09-01,3,14,8,6080000.0,1519764.102343429
2025-09-01,3,16,7,2590000.0,606119.3662763488
2025-09-01,3,29,5,2450000.0,525565.0616977904
2025-09-01,3,4,1,1180000.0,330524.8542178554
2025-09-01,3,2,3,3240000.0,731461.2450375756
2025-09-01,3,23,5,850000.0,207516.61978274936
2025-09-01,3,6,9,12780000.0,3722849.0062355855
2025-09-01,3,13,3,1980000.0,578677.1317923062
2025-09-01,3,12,10,1700000.0,388306.1353165706
2025-09-01,3,17,8,4080000.0,1080591.272711362
2025-09-01,3,19,1,480000.0,142036.17540540543
2025-09-01,3,5,10,16500000.0,3305232.3426462356
2025-09-01,3,26,2,560000.0,158727.38637788055
2025-09-01,3,25,6,4680000.0,1302614.5660445893
2025-09-01,3,9,7,7980000.0,1817602.5038967577
2025-09-01,3,10,2,540000.0,108789.87705250792
2025-09-01,4,8,11,6820000.0,1448081.992836974
2025-09-01,4,20,1,480000.0,117314.31715105822
2025-09-01,4,24,4,1440000.0,343157.6502872088
2025-09-01,4,17,1,510000.0,135073.90908892025
2025-09-01,4,6,7,9940000.0,2895549.2270721225
2025-09-01,4,7,2,740000.0,197313.01576284633
2025-09-01,4,3,7,8680000.0,2572958.9479090497
2025-09-01,4,29,4,1960000.0,420452.04935823235
2025-09-01,4,30,2,560000.0,120494.34343583173
2025-09-01,4,13,3,1980000.0,578677.1317923062
2025-09-01,4,15,2,1480000.0,367355.10313471087
2025-09-01,4,27,4,1560000.0,445708.90056100127
2025-09-01,4,16,3,1110000.0,259765.4426898638
2025-09-01,4,19,2,960000.0,284072.35081081087
2025-09-01,4,22,6,2220000.0,664105.7627879868
2025-09-01,4,2,7,7560000.0,1706742.9050876764
2025-09-01,4,5,4,6600000.0,1322092.9370584942
2025-09-01,4,10,11,2970000.0,598344.3237887935
2025-09-01,4,26,2,560000.0,158727.38637788055
2025-09-01,4,25,4,3120000.0,868409.7106963928
2025-09-01,4,21,1,370000.0,87921.92765249926
2025-09-01,4,4,1,1180000.0,330524.8542178554
2025-09-01,5,30,4,1120000.0,240988.68687166346
2025-09-01,5,15,1,740000.0,183677.55156735543
2025-09-01,5,24,5,1800000.0,428947.062859011
2025-09-01,5,19,5,2400000.0,710180.8770270272
2025-09-01,5,3,6,7440000.0,2205393.3839220423
2025-09-01,5,14,3,2280000.0,569911.538378786
2025-09-01,5,29,7,3430000.0,735791.0863769066
2025-09-01,5,23,8,1360000.0,332026.591652399
2025-09-01,5,25,6,4680000.0,1302614.5660445893
2025-09-01,5,26,7,1960000.0,555545.8523225819
2025-09-01,5,8,10,6200000.0,1316438.17530634
2025-09-01,5,20,1,480000.0,117314.31715105822
2025-09-01,6,10,2,540000.0,108789.87705250792
2025-09-01,6,21,9,3330000.0,791297.3488724934
2025-09-01,6,8,9,5580000.0,1184794.3577757059
2025-09-01,6,20,6,2880000.0,703885.9029063493
2025-09-01,6,22,4,1480000.0,442737.17519199115
2025-09-01,6,30,1,280000.0,60247.171717915866
2025-09-01,6,15,6,4440000.0,1102065.3094041327
2025-09-01,6,14,6,4560000.0,1139823.076757572
2025-09-01,6,13,1,660000.0,192892.37726410205
2025-09-01,6,4,13,15340000.0,4296823.10483212
2025-09-01,6,24,2,720000.0,171578.8251436044
2025-09-01,6,17,7,3570000.0,945517.3636224418
2025-09-01,6,25,7,5460000.0,1519716.9937186874
2025-09-01,6,23,1,170000.0,41503.32395654987
2025-09-01,6,11,2,2380000.0,598127.6264978263
2025-09-01,6,9,1,1140000.0,259657.50055667968
2025-09-01,6,12,9,1530000.0,349475.5217849135
2025-09-01,6,1,7,12810000.0,3756667.8246946093
2025-09-01,6,7,3,1110000.0,295969.5236442695
2025-09-01,6,3,7,8680000.0,2572958.9479090497
2025-09-01,6,19,4,1920000.0,568144.7016216217
2025-09-01,6,26,1,280000.0,79363.69318894028
2025-09-01,6,16,7,2590000.0,606119.3662763488
2025-09-01,6,18,1,260000.0,60105.36157585637
2025-09-01,6,28,2,720000.0,178265.20854885512
2025-09-01,6,2,12,12960000.0,2925844.9801503024
2025-09-01,6,5,13,21450000.0,4296802.045440106
2025-09-01,6,6,13,18460000.0,5377448.564562513
2025-09-01,7,27,4,1560000.0,445708.90056100127
2025-09-01,7,3,7,8680000.0,2572958.9479090497
2025-09-01,7,9,5,5700000.0,1298287.5027833984
2025-09-01,7,11,10,11900000.0,2990638.1324891318
2025-09-01,7,7,6,2220000.0,591939.047288539
2025-09-01,7,26,6,1680000.0,476182.15913364163
2025-09-01,7,1,12,21960000.0,6440001.9851907585
2025-09-01,7,30,1,280000.0,60247.171717915866
2025-09-01,7,28,6,2160000.0,534795.6256465653
2025-09-01,7,24,1,360000.0,85789.4125718022
2025-09-01,7,12,3,510000.0,116491.84059497117
2025-09-01,7,29,4,1960000.0,420452.04935823235
2025-09-01,7,19,4,1920000.0,568144.7016216217
2025-09-01,7,10,1,270000.0,54394.93852625396
2025-09-01,7,18,6,1560000.0,360632.1694551382
2025-09-01,8,8,9,5580000.0,1184794.3577757059
2025-09-01,8,25,7,5460000.0,1519716.9937186874
2025-09-01,8,11,6,7140000.0,1794382.879493479
2025-09-01,8,15,12,8880000.0,2204130.6188082653
2025-09-01,8,23,6,1020000.0,249019.94373929925
2025-09-01,8,29,10,4900000.0,1051130.1233955808
2025-09-01,8,18,9,2340000.0,540948.2541827073
2025-09-01,8,10,7,1890000.0,380764.5696837777
2025-09-01,8,12,5,850000.0,194153.0676582853
2025-09-01,8,14,12,9120000.0,2279646.153515144
2025-09-01,8,16,4,1480000.0,346353.92358648503
2025-09-01,8,30,1,280000.0,60247.171717915866
2025-09-01,8,1,4,7320000.0,2146667.3283969196
2025-09-01,8,9,8,9120000.0,2077260.0044534374
2025-09-01,8,4,5,5900000.0,1652624.2710892768
2025-09-01,8,21,9,3330000.0,791297.3488724934
2025-09-01,8,7,4,1480000.0,394626.03152569267
2025-09-01,8,19,9,4320000.0,1278325.578648649
2025-09-01,8,27,11,4290000.0,1225699.4765427534
2025-09-01,8,20,7,3360000.0,821200.2200574075
2025-09-01,8,24,4,1440000.0,343157.6502872088
2025-09-01,9,2,5,5400000.0,1219102.075062626
2025-09-01,9,28,9,3240000.0,802193.438469848
2025-09-01,9,29,10,4900000.0,1051130.1233955808
2025-09-01,9,13,5,3300000.0,964461.8863205102
2025-09-01,9,22,9,3330000.0,996158.64418198
2025-09-01,9,12,7,1190000.0,271814.29472159944
2025-09-01,9,15,2,1480000.0,367355.10313471087
2025-09-01,9,18,7,1820000.0,420737.5310309946
2025-09-01,9,17,12,6120000.0,1620886.909067043
2025-09-01,9,4,3,3540000.0,991574.5626535661
2025-09-01,9,11,8,9520000.0,2392510.505991305
2025-09-01,9,21,5,1850000.0,439609.63826249633
2025-09-01,9,9,5,5700000.0,1298287.5027833984
2025-09-01,10,18,2,520000.0,120210.72315171274
2025-09-01,10,4,3,3540000.0,991574.5626535661
2025-09-01,10,9,6,6840000.0,1557945.003340078
2025-09-01,10,6,8,11360000.0,3309199.116653854
2025-09-01,10,30,2,560000.0,120494.34343583173
2025-09-01,10,7,5,1850000.0,493282.53940711584
2025-09-01,10,20,3,1440000.0,351942.95145317464
2025-09-01,10,23,8,1360000.0,332026.591652399
2025-09-01,10,14,4,3040000.0,759882.0511717146
2025-09-01,10,1,8,14640000.0,4293334.656793839
2025-09-01,10,16,4,1480000.0,346353.92358648503
2025-09-01,10,19,3,1440000.0,426108.52621621627
2025-09-01,10,13,12,7920000.0,2314708.527169225
2025-09-01,10,22,2,740000.0,221368.58759599557
2025-09-01,11,18,11,2860000.0,661158.9773344201
2025-09-01,11,22,3,1110000.0,332052.8813939934
2025-09-01,11,8,2,1240000.0,263287.635061268
2025-09-01,11,2,1,1080000.0,243820.4150125252
2025-09-01,11,17,11,5610000.0,1485812.9999781228
2025-09-01,11,14,1,760000.0,189970.51279292864
2025-09-01,11,20,5,2400000.0,586571.585755291
2025-09-01,11,9,8,9120000.0,2077260.0044534374
2025-09-01,11,7,1,370000.0,98656.50788142317
2025-09-01,11,11,6,7140000.0,1794382.879493479
2025-09-01,11,4,2,2360000.0,661049.7084357108
2025-09-01,11,1,5,9150000.0,2683334.1604961497
2025-09-01,11,28,11,3960000.0,980458.6470187032
2025-09-01,11,6,5,7100000.0,2068249.4479086588
2025-09-01,11,5,1,1650000.0,330523.23426462355
2025-09-01,11,24,9,3240000.0,772104.7131462197
2025-09-01,11,15,7,5180000.0,1285742.860971488
2025-09-01,11,10,9,2430000.0,489554.44673628564
2025-09-01,11,26,10,2800000.0,793636.9318894028
2025-09-01,11,21,9,3330000.0,791297.3488724934
2025-09-01,11,25,11,8580000.0,2388126.70441508
2025-09-01,11,3,8,9920000.0,2940524.5118960566
2025-09-01,11,12,8,1360000.0,310644.90825325646
2025-09-01,11,19,1,480000.0,142036.17540540543
2025-09-01,11,13,11,7260000.0,2121816.1499051224
2025-09-01,11,27,7,2730000.0,779990.5759817522
2025-09-01,12,22,9,3330000.0,996158.64418198
2025-09-01,12,10,5,1350000.0,271974.6926312698
2025-09-01,12,3,1,1240000.0,367565.5639870071
2025-09-01,12,30,1,280000.0,60247.171717915866
2025-09-01,12,28,6,2160000.0,534795.6256465653
2025-09-01,12,24,8,2880000.0,686315.3005744176
2025-09-01,12,29,1,490000.0,105113.01233955809
2025-09-01,12,13,8,5280000.0,1543139.0181128164
2025-09-01,12,16,11,4070000.0,952473.2898628338
2025-09-01,12,20,2,960000.0,234628.63430211644
2025-09-01,12,5,8,13200000.0,2644185.8741169884
2025-09-01,12,18,4,1040000.0,240421.44630342547
2025-09-01,12,1,3,5490000.0,1610000.4962976896
2025-09-01,12,2,4,4320000.0,975281.6600501008
2025-09-01,12,4,5,5900000.0,1652624.2710892768
2025-09-01,12,15,5,3700000.0,918387.7578367771
2025-09-01,12,23,7,1190000.0,290523.2676958491
2025-09-01,12,19,8,3840000.0,1136289.4032432435
2025-09-01,12,17,11,5610000.0,1485812.9999781228
2025-09-01,12,25,10,7800000.0,2171024.276740982
2025-09-01,12,9,2,2280000.0,519315.00111335935
2025-09-01,12,7,6,2220000.0,591939.047288539
2025-09-01,12,8,8,4960000.0,1053150.540245072
2025-09-01,12,21,7,2590000.0,615453.4935674948
2025-09-01,12,26,6,1680000.0,476182.15913364163
2025-09-01,12,12,1,170000.0,38830.61353165706
2025-09-01,12,6,8,11360000.0,3309199.116653854
2025-09-01,12,14,11,8360000.0,2089675.640722215
2025-09-01,13,21,3,1110000.0,263765.78295749775
2025-09-01,13,19,9,4320000.0,1278325.578648649
2025-09-01,13,17,6,3060000.0,810443.4545335216
2025-09-01,13,15,1,740000.0,183677.55156735543
2025-09-01,13,26,10,2800000.0,793636.9318894028
2025-09-01,13,6,9,12780000.0,3722849.0062355855
2025-09-01,13,10,2,540000.0,108789.87705250792
2025-09-01,13,29,10,4900000.0,1051130.1233955808
2025-09-01,13,5,3,4950000.0,991569.7027938706
2025-09-01,13,13,3,1980000.0,578677.1317923062
2025-09-01,13,1,10,18300000.0,5366668.320992299
2025-09-01,13,22,13,4810000.0,1438895.8193739713
2025-09-01,13,20,7,3360000.0,821200.2200574075
2025-09-01,14,23,12,2040000.0,498039.8874785985
2025-09-01,14,8,6,3720000.0,789862.905183804
2025-09-01,14,21,9,3330000.0,791297.3488724934
2025-09-01,14,25,7,5460000.0,1519716.9937186874
2025-09-01,14,9,7,7980000.0,1817602.5038967577
2025-09-01,14,30,6,1680000.0,361483.0303074952
2025-09-01,14,13,8,5280000.0,1543139.0181128164
2025-09-01,14,7,7,2590000.0,690595.5551699621
2025-09-01,14,22,9,3330000.0,996158.64418198
2025-09-01,14,15,7,5180000.0,1285742.860971488
2025-09-01,14,27,4,1560000.0,445708.90056100127
2025-09-01,14,19,4,1920000.0,568144.7016216217
2025-09-01,14,5,2,3300000.0,661046.4685292471
2025-09-01,14,12,7,1190000.0,271814.29472159944
2025-09-01,14,10,5,1350000.0,271974.6926312698
2025-09-01,14,11,4,4760000.0,1196255.2529956526
2025-09-01,14,26,4,1120000.0,317454.7727557611
2025-09-01,14,3,7,8680000.0,2572958.9479090497
2025-09-01,14,28,6,2160000.0,534795.6256465653
2025-09-01,14,4,6,7080000.0,1983149.1253071323
2025-09-01,14,20,1,480000.0,117314.31715105822
2025-09-01,14,6,10,14200000.0,4136498.8958173175
2025-09-01,14,24,7,2520000.0,600525.8880026154
2025-09-01,15,10,4,1080000.0,217579.75410501583
2025-09-01,15,12,4,680000.0,155322.45412662823
2025-09-01,15,29,9,4410000.0,946017.1110560228
2025-09-01,15,3,2,2480000.0,735131.1279740141
2025-09-01,15,16,3,1110000.0,259765.4426898638
2025-09-01,15,13,1,660000.0,192892.37726410205
2025-09-01,15,6,5,7100000.0,2068249.4479086588
2025-09-01,15,5,2,3300000.0,661046.4685292471
2025-09-01,15,18,8,2080000.0,480842.89260685095
2025-09-01,15,20,9,4320000.0,1055828.8543595239
2025-09-01,15,15,1,740000.0,183677.55156735543
2025-09-01,15,24,12,4320000.0,1029472.9508616263
2025-09-01,15,1,1,1830000.0,536666.8320992299
2025-09-01,16,20,10,4800000.0,1173143.171510582
2025-09-01,16,21,13,4810000.0,1142985.0594824904
2025-09-01,16,27,6,2340000.0,668563.350841502
2025-09-01,16,9,3,3420000.0,778972.501670039
2025-09-01,16,30,4,1120000.0,240988.68687166346
2025-09-01,16,5,6,9900000.0,1983139.4055877412
2025-09-01,16,18,2,520000.0,120210.72315171274
2025-09-01,16,2,1,1080000.0,243820.4150125252
2025-09-01,16,16,8,2960000.0,692707.8471729701
2025-09-01,16,12,4,680000.0,155322.45412662823
2025-09-01,16,4,1,1180000.0,330524.8542178554
2025-09-01,16,29,8,3920000.0,840904.0987164647
2025-09-01,16,1,1,1830000.0,536666.8320992299
2025-09-01,16,19,3,1440000.0,426108.52621621627
2025-09-01,16,22,4,1480000.0,442737.17519199115
2025-09-01,16,8,7,4340000.0,921506.722714438
2025-09-01,16,3,11,13640000.0,4043221.2038570778
2025-09-01,17,27,6,2340000.0,668563.350841502
2025-09-01,17,21,10,3700000.0,879219.2765249927
2025-09-01,17,7,8,2960000.0,789252.0630513853
2025-09-01,17,20,9,4320000.0,1055828.8543595239
2025-09-01,17,25,10,7800000.0,2171024.276740982
2025-09-01,17,28,9,3240000.0,802193.438469848
2025-09-01,17,10,3,810000.0,163184.81557876186
2025-09-01,17,26,3,840000.0,238091.07956682082
2025-09-01,17,19,7,3360000.0,994253.227837838
2025-09-01,17,2,7,7560000.0,1706742.9050876764
2025-09-01,17,4,11,12980000.0,3635773.3963964093
2025-09-01,18,23,1,170000.0,41503.32395654987
2025-09-01,18,22,10,3700000.0,1106842.9379799778
2025-09-01,18,8,7,4340000.0,921506.722714438
2025-09-01,18,1,6,10980000.0,3220000.9925953792
2025-09-01,18,16,7,2590000.0,606119.3662763488
2025-09-01,18,27,8,3120000.0,891417.8011220025
2025-09-01,18,6,9,12780000.0,3722849.0062355855
2025-09-01,18,10,1,270000.0,54394.93852625396
2025-09-01,18,20,13,6240000.0,1525086.1229637568
2025-09-01,18,2,2,2160000.0,487640.8300250504
2025-09-01,18,18,9,2340000.0,540948.2541827073
2025-09-01,18,30,3,840000.0,180741.5151537476
2025-09-01,18,19,3,1440000.0,426108.52621621627
2025-09-01,18,25,7,5460000.0,1519716.9937186874
2025-09-01,18,5,11,18150000.0,3635755.576910859
2025-09-01,18,14,8,6080000.0,1519764.102343429
2025-09-01,18,9,1,1140000.0,259657.50055667968
2025-09-01,18,7,5,1850000.0,493282.53940711584
2025-09-01,18,3,11,13640000.0,4043221.2038570778
2025-09-01,18,12,2,340000.0,77661.22706331412
2025-09-01,18,21,13,4810000.0,1142985.0594824904
2025-09-01,18,29,1,490000.0,105113.01233955809
2025-09-01,18,24,7,2520000.0,600525.8880026154
2025-09-01,18,15,4,2960000.0,734710.2062694217
2025-09-01,18,13,4,2640000.0,771569.5090564082
2025-09-01,18,4,9,10620000.0,2974723.6879606983
2025-09-01,18,28,3,1080000.0,267397.8128232827
2025-09-01,19,21,4,1480000.0,351687.71060999704
2025-09-01,19,26,8,2240000.0,634909.5455115222
2025-09-01,19,12,4,680000.0,155322.45412662823
2025-09-01,19,10,1,270000.0,54394.93852625396
2025-09-01,19,5,11,18150000.0,3635755.576910859
2025-09-01,19,27,4,1560000.0,445708.90056100127
2025-09-01,19,29,2,980000.0,210226.02467911618
2025-09-01,19,7,7,2590000.0,690595.5551699621
2025-09-01,19,13,9,5940000.0,1736031.3953769184
2025-09-01,19,1,3,5490000.0,1610000.4962976896
2025-09-01,19,18,6,1560000.0,360632.1694551382
2025-09-01,19,4,11,12980000.0,3635773.3963964093
2025-09-01,19,11,5,5950000.0,1495319.0662445659
2025-09-01,19,24,4,1440000.0,343157.6502872088
2025-09-01,19,2,5,5400000.0,1219102.075062626
2025-09-01,19,9,3,3420000.0,778972.501670039
2025-09-01,19,19,13,6240000.0,1846470.2802702705
2025-09-01,19,28,6,2160000.0,534795.6256465653
2025-09-01,19,20,3,1440000.0,351942.95145317464
2025-09-01,19,17,4,2040000.0,540295.636355681
2025-09-01,19,6,10,14200000.0,4136498.8958173175
2025-09-01,19,25,9,7020000.0,1953921.8490668838
2025-09-01,19,16,5,1850000.0,432942.4044831063
2025-09-01,19,14,8,6080000.0,1519764.102343429
2025-09-01,19,15,3,2220000.0,551032.6547020663
2025-09-01,19,23,6,1020000.0,249019.94373929925
2025-09-01,20,20,9,4320000.0,1055828.8543595239
2025-09-01,20,25,7,5460000.0,1519716.9937186874
2025-09-01,20,14,7,5320000.0,1329793.5895505005
2025-09-01,20,21,3,1110000.0,263765.78295749775
2025-09-01,20,11,7,8330000.0,2093446.692742392
2025-09-01,20,3,10,12400000.0,3675655.639870071
2025-09-01,20,26,8,2240000.0,634909.5455115222
2025-09-01,20,6,11,15620000.0,4550148.7853990495
2025-09-01,20,27,9,3510000.0,1002845.0262622528
2025-09-01,20,4,9,10620000.0,2974723.6879606983
2025-09-01,20,7,3,1110000.0,295969.5236442695
2025-09-01,20,22,1,370000.0,110684.29379799779
